,date,open,high,low,close,adj_close,Volume,stock
34,1962-01-03,1.1014219280169133,8.91320514678955,8.73192,8.73192,0.76517844,50700.0,IP
35,1962-01-03,6.125843524932861,6.219546318054199,6.1141305,6.2195463,1.4362886,79600.0,ARNC
36,1962-01-03,1.1014219280169133,10.203125,10.125,10.125,0.22735077,28800.0,ED
37,1962-01-03,0.09290838986635208,0.09446725249290466,0.09290839,0.094155475,0.03599397,778500.0,DIS
38,1962-01-03,0.7449418902397156,0.7449418902397156,0.7386819,0.7411859,0.0017637168,1477600.0,GE
39,1962-01-03,0.12417688220739365,0.12417688220739365,0.12151595,0.12284642,0.00681349,507300.0,HPQ
40,1962-01-04,0.2578125,0.2610677182674408,0.2578125,0.2591146,0.004174785,844800.0,KO
41,1962-01-04,1.1014219280169133,0.1875,0.1844618,0.18706597,0.00022896567,2592000.0,MO
42,1962-01-04,1.1014219280169133,0.22106482088565826,0.2175926,0.2175926,6.1186836e-07,216000.0,JNJ
43,1962-01-04,1.65625,1.7083333730697632,1.65625,1.6614584,0.14184868,355200.0,CAT
44,1962-01-04,1.1014219280169133,3.2886905670166016,3.2589285,3.2589285,0.051405635,75200.0,CVX
45,1962-01-04,7.693333148956299,7.693333148956299,7.613333,7.616667,0.61734253,256000.0,IBM
46,1962-01-04,1.1014219280169133,7.552083492279053,7.3958335,7.4166665,0.95742846,37200.0,FL
47,1962-01-04,1.1014219280169133,8.852776527404785,8.701706,8.701706,0.7625307,45800.0,IP
48,1962-01-04,0.12284641712903976,0.126837819814682,0.11796804,0.12018549,0.0066659013,845500.0,HPQ
49,1962-01-04,1.1014219280169133,267.5,261.25,261.25,116.837715,800.0,NAV
50,1962-01-04,1.1014219280169133,30.3125,29.875,29.875,0.4985984,6600.0,DTE
51,1962-01-04,0.7411859035491943,0.7474459409713745,0.72616184,0.7324219,0.0017428625,1837000.0,GE
52,1962-01-04,6.219546318054199,6.266397953033447,6.2195463,6.2195463,1.4362886,86000.0,ARNC
53,1962-01-04,0.09415547549724579,0.09446725249290466,0.09353193,0.094155475,0.03599397,934200.0,DIS
54,1962-01-04,0.8395061492919922,0.8539094924926758,0.8312757,0.8312757,0.14720517,911000.0,BA
55,1962-01-04,1.1014219280169133,1.41796875,1.390625,1.390625,0.013140279,326400.0,PG
56,1962-01-04,6.632279872894287,6.66431999206543,6.63228,6.63228,1.5602118,80500.0,AA
57,1962-01-04,1.1014219280169133,11.0625,10.78125,10.875,1.8925178,29200.0,GT
58,1962-01-04,1.1014219280169133,1.61328125,1.5976562,1.6054688,0.014154413,1088000.0,XOM
59,1962-01-04,1.1014219280169133,10.1875,10.09375,10.09375,0.22664905,21600.0,ED
60,1962-01-05,6.219546318054199,6.254684925079346,6.1961207,6.207834,1.4335845,75300.0,ARNC
61,1962-01-05,0.09415547549724579,0.09477902203798294,0.093843706,0.09446725,0.036113176,934200.0,DIS
62,1962-01-05,1.1014219280169133,11.09375,10.875,11.0,1.9142693,28000.0,GT
63,1962-01-05,1.1014219280169133,1.61328125,1.5664062,1.5703125,0.013844467,1222400.0,XOM
64,1962-01-05,1.1014219280169133,3.266369104385376,3.1770833,3.1770833,0.05011463,201600.0,CVX
65,1962-01-05,0.1197419986128807,0.1197419986128807,0.11752455,0.11752455,0.006518317,338200.0,HPQ
66,1962-01-05,1.1014219280169133,7.395833492279053,7.2083335,7.2083335,0.93053526,30000.0,FL
67,1962-01-05,0.8312757015228271,0.8353909254074097,0.7921811,0.8148148,0.14429012,880400.0,BA
68,1962-01-05,1.1014219280169133,264.375,260.625,263.75,117.955795,800.0,NAV
69,1962-01-05,7.606666564941406,7.606666564941406,7.4533334,7.4666667,0.605185,363200.0,IBM
70,1962-01-05,0.2591145932674408,0.2623697817325592,0.25260416,0.25325522,0.0040803794,1420800.0,KO
71,1962-01-05,1.1014219280169133,29.8125,29.25,29.25,0.48816764,9000.0,DTE
72,1962-01-05,1.1014219280169133,0.1953125,0.18402778,0.1892361,0.00023162183,2937600.0,MO
73,1962-01-05,1.1014219280169133,8.882990837097168,8.671492,8.792348,0.77047414,72600.0,IP
74,1962-01-05,6.632279872894287,6.656310081481934,6.61626,6.62427,1.5583265,70500.0,AA
75,1962-01-05,1.1014219280169133,10.03125,9.875,9.875,0.22173722,46400.0,ED
76,1962-01-05,1.1014219280169133,1.39453125,1.3632812,1.3808594,0.013047999,544000.0,PG
77,1962-01-05,1.6614583730697632,1.6979166269302368,1.65625,1.6770834,0.14318271,163200.0,CAT
78,1962-01-05,1.1014219280169133,0.21585647761821747,0.21412037,0.21412037,6.0210476e-07,129600.0,JNJ
79,1962-01-05,0.732421875,0.7336738705635071,0.7011218,0.7136418,0.0016981725,2725600.0,GE
80,1962-01-08,6.184407711029053,6.184407711029053,5.95015,5.9970016,1.3848975,100300.0,ARNC
81,1962-01-08,1.6770833730697632,1.703125,1.6666666,1.6875,0.14407198,204000.0,CAT
82,1962-01-08,1.1014219280169133,261.875,258.125,260.0,116.27874,1000.0,NAV
83,1962-01-08,0.7136418223381042,0.7136418223381042,0.6911058,0.7123898,0.0016951947,3095000.0,GE
84,1962-01-08,7.460000038146973,7.460000038146973,7.266667,7.326667,0.5938371,544000.0,IBM
85,1962-01-08,0.8148148059844971,0.8292180895805359,0.80452675,0.8168724,0.14465448,473600.0,BA
86,1962-01-08,1.1014219280169133,7.291666507720947,7.1666665,7.1979165,0.92919075,48000.0,FL
87,1962-01-08,1.1014219280169133,0.1892361044883728,0.18663195,0.18793403,0.00023002806,1382400.0,MO
88,1962-01-08,1.1014219280169133,10.03125,9.890625,9.921875,0.22278954,29600.0,ED
89,1962-01-08,0.11752454936504364,0.11929851025342941,0.11530711,0.11929851,0.006616706,873700.0,HPQ
90,1962-01-08,1.1014219280169133,1.373046875,1.328125,1.34375,0.012697355,1523200.0,PG
91,1962-01-08,1.1014219280169133,1.58203125,1.546875,1.5664062,0.013810041,1388800.0,XOM
92,1962-01-08,1.1014219280169133,8.762133598327637,8.399563,8.611063,0.75458753,88800.0,IP
93,1962-01-08,1.1014219280169133,0.21238425374031067,0.21064815,0.21064815,5.923411e-07,172800.0,JNJ
94,1962-01-08,0.2513020932674408,0.2513020932674408,0.24576823,0.25065103,0.0040384205,2035200.0,KO
95,1962-01-08,1.1014219280169133,29.3125,29.0,29.3125,0.48921064,5800.0,DTE
96,1962-01-08,0.09446725249290466,0.09571434557437897,0.09228484,0.094155475,0.03599397,1245600.0,DIS
97,1962-01-08,1.1014219280169133,3.1919643878936768,3.139881,3.1622024,0.049879935,124800.0,CVX
98,1962-01-08,1.1014219280169133,11.0,10.71875,10.78125,1.8762017,43200.0,GT
99,1962-01-08,6.608250141143799,6.608250141143799,6.339915,6.408,1.5074503,93800.0,AA
100,1962-01-09,1.1014219280169133,1.578125,1.5585938,1.5625,0.01377559,1065600.0,XOM
101,1962-01-09,1.1014219280169133,3.206845283508301,3.125,3.2068453,0.050584078,182400.0,CVX
102,1962-01-09,1.1014219280169133,0.1892361044883728,0.1844618,0.1844618,0.00022577816,460800.0,MO
103,1962-01-09,0.7123898267745972,0.7224058508872986,0.7073818,0.7161458,0.0017041327,2326200.0,GE
104,1962-01-09,1.1014219280169133,11.4375,10.5625,10.6875,1.8598871,46000.0,GT
105,1962-01-09,1.1014219280169133,7.291666507720947,7.1666665,7.2604165,0.93725866,45600.0,FL
106,1962-01-09,5.997001647949219,6.090704441070557,5.9735756,5.9735756,1.3794876,68900.0,ARNC
107,1962-01-09,0.09415547549724579,0.09602611511945724,0.09353193,0.096026115,0.036709104,622800.0,DIS
108,1962-01-09,0.2506510317325592,0.2565104067325592,0.24869792,0.25520834,0.0041118492,960000.0,KO
109,1962-01-09,7.360000133514404,7.506666660308838,7.36,7.4133334,0.60086167,491200.0,IBM
110,1962-01-09,6.4079999923706055,6.508124828338623,6.355935,6.355935,1.4952024,64500.0,AA
111,1962-01-09,1.1014219280169133,0.21296297013759613,0.21296297,0.21296297,5.9884997e-07,43200.0,JNJ
112,1962-01-09,1.1014219280169133,10.03125,9.90625,9.90625,0.22243875,40000.0,ED
113,1962-01-09,1.1014219280169133,8.701705932617188,8.459991,8.490206,0.74399716,85900.0,IP
114,1962-01-09,1.1014219280169133,29.375,29.125,29.375,0.49025348,4400.0,DTE
115,1962-01-09,1.1014219280169133,1.36328125,1.3359375,1.3417969,0.0126788905,499200.0,PG
116,1962-01-09,0.8168724179267883,0.8374485373497009,0.8106996,0.81893003,0.14501885,576800.0,BA
117,1962-01-09,1.6875,1.71875,1.671875,1.703125,0.14540608,290400.0,CAT
118,1962-01-09,1.1014219280169133,263.75,257.5,257.5,115.16065,1000.0,NAV
119,1962-01-09,0.11929851025342941,0.12417688220739365,0.11796804,0.12107246,0.0067151007,930100.0,HPQ
120,1962-01-10,0.7161458134651184,0.7236578464508057,0.7136418,0.71990186,0.0017130706,1956800.0,GE
121,1962-01-10,0.09602611511945724,0.09758498519659042,0.096026115,0.09696144,0.03706664,661700.0,DIS
122,1962-01-10,1.1014219280169133,1.5625,1.5507812,1.5546875,0.013706721,828800.0,XOM
123,1962-01-10,0.8189300298690796,0.8333333134651184,0.8168724,0.81893003,0.14501885,352200.0,BA
124,1962-01-10,1.1014219280169133,0.1866319477558136,0.18098958,0.18359375,0.0002247156,4089600.0,MO
125,1962-01-10,1.1014219280169133,8.550634384155273,8.339134,8.429777,0.7387016,53500.0,IP
126,1962-01-10,0.2552083432674408,0.2600911557674408,0.25260416,0.2565104,0.004132826,1612800.0,KO
127,1962-01-10,1.1014219280169133,9.96875,9.375,9.875,0.22173722,20800.0,ED
128,1962-01-10,6.355935096740723,6.4079999923706055,6.339915,6.363945,1.4970871,34500.0,AA
129,1962-01-10,7.426666736602783,7.460000038146973,7.4266667,7.4266667,0.60194236,299200.0,IBM
130,1962-01-10,0.12107246369123459,0.12195944041013718,0.11929851,0.12195944,0.006764293,450900.0,HPQ
131,1962-01-10,1.1014219280169133,1.35546875,1.3339844,1.3457031,0.0127158025,300800.0,PG
132,1962-01-10,1.1014219280169133,0.21759259700775146,0.21469907,0.2175926,6.1186836e-07,172800.0,JNJ
133,1962-01-10,1.1014219280169133,29.5,29.25,29.5,0.4923401,4000.0,DTE
134,1962-01-10,1.1014219280169133,258.75,252.5,257.5,115.16065,1000.0,NAV
135,1962-01-10,1.1014219280169133,3.206845283508301,3.1622024,3.2068453,0.050584078,72000.0,CVX
136,1962-01-10,5.973575592041016,5.997001647949219,5.95015,5.9852886,1.3821917,36900.0,ARNC
137,1962-01-10,1.703125,1.7135416269302368,1.6770834,1.6822916,0.14362735,182400.0,CAT
138,1962-01-10,1.1014219280169133,10.84375,10.59375,10.75,1.870764,16000.0,GT
139,1962-01-10,1.1014219280169133,7.375,7.2916665,7.3333335,0.9466718,25200.0,FL
140,1962-01-11,1.1014219280169133,0.21759259700775146,0.21643518,0.21643518,6.08614e-07,172800.0,JNJ
141,1962-01-11,0.8209876418113708,0.845678985118866,0.82098764,0.8271605,0.14647628,692400.0,BA
142,1962-01-11,1.1014219280169133,8.459991455078125,8.30892,8.429777,0.7387016,48600.0,IP
143,1962-01-11,1.1014219280169133,1.5703125,1.5585938,1.5703125,0.013844467,617600.0,XOM
144,1962-01-11,7.446666717529297,7.506666660308838,7.4466667,7.5066667,0.6084269,315200.0,IBM
145,1962-01-11,5.961863040924072,5.961863040924072,5.926724,5.95015,1.3740766,29800.0,ARNC
146,1962-01-11,0.09696143865585327,0.10039094090461731,0.09664966,0.099767394,0.03813932,1985200.0,DIS
147,1962-01-11,1.1014219280169133,0.1831597238779068,0.1814236,0.18315972,0.00022418452,691200.0,MO
148,1962-01-11,0.7199018597602844,0.7211538553237915,0.7073818,0.72115386,0.0017160497,1627300.0,GE
149,1962-01-11,1.1014219280169133,7.375,7.3125,7.375,0.9520507,22800.0,FL
150,1962-01-11,1.1014219280169133,1.35546875,1.34375,1.34375,0.012697355,371200.0,PG
151,1962-01-11,0.12195944041013718,0.12240292876958847,0.120628975,0.12151595,0.0067396946,422700.0,HPQ
152,1962-01-11,6.347925186157227,6.347925186157227,6.323895,6.339915,1.4914336,27900.0,AA
153,1962-01-11,1.1014219280169133,9.96875,9.890625,9.921875,0.22278954,25600.0,ED
154,1962-01-11,1.6822916269302368,1.7083333730697632,1.6666666,1.7083334,0.14585078,384000.0,CAT
155,1962-01-11,0.2565104067325592,0.2591145932674408,0.25520834,0.2591146,0.004174785,614400.0,KO
156,1962-01-11,1.1014219280169133,10.875,10.65625,10.75,1.870764,24800.0,GT
157,1962-01-11,1.1014219280169133,3.296130895614624,3.1919644,3.2886906,0.051875107,112000.0,CVX
158,1962-01-11,1.1014219280169133,259.375,255.0,259.375,115.99921,900.0,NAV
159,1962-01-11,1.1014219280169133,29.625,29.25,29.625,0.49442607,3600.0,DTE
160,1962-01-12,1.1014219280169133,1.36328125,1.34375,1.3515625,0.012771171,390400.0,PG
161,1962-01-12,1.1014219280169133,10.03125,9.90625,10.0,0.22454375,16000.0,ED
162,1962-01-12,0.12151595205068588,0.12328990548849106,0.120628975,0.120628975,0.006690503,535500.0,HPQ
163,1962-01-12,0.09976739436388016,0.10007917135953903,0.09540257,0.09664966,0.036947463,1985200.0,DIS
164,1962-01-12,7.519999980926514,7.573333263397217,7.52,7.52,0.60950756,435200.0,IBM
165,1962-01-12,1.1014219280169133,3.296130895614624,3.2514882,3.28125,0.05175776,123200.0,CVX
166,1962-01-12,5.950150012969971,5.961863040924072,5.809595,5.809595,1.341619,28400.0,ARNC
167,1962-01-12,1.1014219280169133,1.59375,1.5742188,1.59375,0.014051098,1398400.0,XOM
168,1962-01-12,1.1014219280169133,8.550634384155273,8.339134,8.399563,0.7360541,48600.0,IP
169,1962-01-12,1.1014219280169133,0.1840277761220932,0.18359375,0.18359375,0.0002247156,460800.0,MO
170,1962-01-12,1.1014219280169133,0.21759259700775146,0.21412037,0.21412037,6.0210476e-07,259200.0,JNJ
171,1962-01-12,1.1014219280169133,29.9375,29.625,29.9375,0.49964145,3000.0,DTE
172,1962-01-12,1.7083333730697632,1.7395833730697632,1.6875,1.71875,0.1467401,352800.0,CAT
173,1962-01-12,1.1014219280169133,11.0625,10.75,10.75,1.870764,32000.0,GT
174,1962-01-12,0.2591145932674408,0.2591145932674408,0.25455728,0.25716147,0.0041433168,883200.0,KO
175,1962-01-12,6.339914798736572,6.347925186157227,6.20775,6.20775,1.4603431,26500.0,AA
176,1962-01-12,1.1014219280169133,7.385416507720947,7.34375,7.3854165,0.95339537,36000.0,FL
177,1962-01-12,0.7211538553237915,0.7224058508872986,0.70863384,0.71113783,0.0016922152,1687200.0,GE
178,1962-01-12,0.8353909254074097,0.855967104434967,0.8353909,0.8497942,0.1504845,972000.0,BA
179,1962-01-12,1.1014219280169133,264.375,260.0,264.375,118.235344,1300.0,NAV
180,1962-01-15,1.1014219280169133,8.429777145385742,8.157849,8.248491,0.7228154,76600.0,IP
181,1962-01-15,7.546666622161865,7.570000171661377,7.5466666,7.5533333,0.6122088,251200.0,IBM
182,1962-01-15,1.1014219280169133,3.2886905670166016,3.2291667,3.2291667,0.050936185,91200.0,CVX
183,1962-01-15,1.71875,1.7291666269302368,1.6875,1.7135416,0.14629544,280800.0,CAT
184,1962-01-15,1.1014219280169133,0.21585647761821747,0.21412037,0.21412037,6.0210476e-07,129600.0,JNJ
185,1962-01-15,0.1206289753317833,0.12107246369123459,0.118855014,0.118855014,0.006592116,310000.0,HPQ
186,1962-01-15,5.7627434730529785,5.7627434730529785,5.6924663,5.6924663,1.3145705,68900.0,ARNC
187,1962-01-15,6.139665126800537,6.139665126800537,6.05556,6.05556,1.4245404,64500.0,AA
188,1962-01-15,0.7123898267745972,0.7211538553237915,0.7123898,0.71864986,0.0017100911,2116600.0,GE
189,1962-01-15,1.1014219280169133,10.75,10.5625,10.71875,1.8653256,20800.0,GT
190,1962-01-15,1.1014219280169133,29.75,29.4375,29.5,0.4923401,3000.0,DTE
191,1962-01-15,1.1014219280169133,10.03125,9.96875,10.03125,0.22524557,34400.0,ED
192,1962-01-15,1.1014219280169133,7.5,7.3854165,7.3854165,0.95339537,45600.0,FL
193,1962-01-15,1.1014219280169133,1.35546875,1.3359375,1.34375,0.012697355,281600.0,PG
194,1962-01-15,1.1014219280169133,1.59375,1.578125,1.59375,0.014051098,966400.0,XOM
195,1962-01-15,0.0966496616601944,0.09727320820093155,0.096026115,0.09664966,0.036947463,622800.0,DIS
196,1962-01-15,0.845678985118866,0.845678985118866,0.8292181,0.8333333,0.14756952,625400.0,BA
197,1962-01-15,1.1014219280169133,0.1840277761220932,0.18229167,0.18229167,0.00022312198,633600.0,MO
198,1962-01-15,0.2565104067325592,0.2565104067325592,0.25390625,0.25455728,0.0041013598,614400.0,KO
199,1962-01-15,1.1014219280169133,265.625,261.25,262.5,117.39678,800.0,NAV
200,1962-01-16,1.1014219280169133,10.0,9.875,9.890625,0.22208789,57600.0,ED
201,1962-01-16,0.8333333134651184,0.8374485373497009,0.8271605,0.8271605,0.14647628,376400.0,BA
202,1962-01-16,0.7186498641967773,0.7274138331413269,0.7136418,0.72490984,0.0017249881,1387700.0,GE
203,1962-01-16,7.546666622161865,7.546666622161865,7.4733334,7.4733334,0.6057248,251200.0,IBM
204,1962-01-16,0.09602611511945724,0.09602611511945724,0.09353193,0.094155475,0.03599397,350300.0,DIS
205,1962-01-16,1.1014219280169133,1.3515625,1.3359375,1.34375,0.012752956,236800.0,PG
206,1962-01-16,1.1014219280169133,3.251488208770752,3.1994047,3.236607,0.05105355,97600.0,CVX
207,1962-01-16,1.1014219280169133,7.53125,7.4166665,7.5,0.96818703,42000.0,FL
208,1962-01-16,1.1014219280169133,264.375,260.625,264.375,118.235344,600.0,NAV
209,1962-01-16,1.1014219280169133,1.59375,1.5820312,1.5820312,0.013947792,569600.0,XOM
210,1962-01-16,1.1014219280169133,0.21585647761821747,0.21296297,0.21296297,5.9884997e-07,345600.0,JNJ
211,1962-01-16,1.1014219280169133,0.1805555522441864,0.171875,0.17447917,0.0002135596,2592000.0,MO
212,1962-01-16,1.1014219280169133,10.75,10.5625,10.71875,1.8653256,14800.0,GT
213,1962-01-16,5.669040679931641,5.669040679931641,5.622189,5.622189,1.2983406,29800.0,ARNC
214,1962-01-16,1.6979166269302368,1.6979166269302368,1.6770834,1.6875,0.14495347,163200.0,CAT
215,1962-01-16,0.25390625,0.25390625,0.24967448,0.25,0.004027933,1113600.0,KO
216,1962-01-16,1.1014219280169133,29.625,29.375,29.5,0.4923401,3800.0,DTE
217,1962-01-16,1.1014219280169133,8.308919906616211,8.188064,8.218277,0.7201685,40500.0,IP
218,1962-01-16,6.039539813995361,6.039539813995361,6.0075,6.0075,1.4132345,27900.0,AA
219,1962-01-16,0.11885501444339752,0.11885501444339752,0.11708106,0.11752455,0.006518317,197200.0,HPQ
220,1962-01-17,1.1014219280169133,0.2152777761220932,0.21296297,0.21412037,6.0210476e-07,259200.0,JNJ
221,1962-01-17,1.1014219280169133,7.520833492279053,7.4270835,7.4791665,0.9654973,61200.0,FL
222,1962-01-17,1.1014219280169133,1.59375,1.5625,1.5742188,0.01387892,832000.0,XOM
223,1962-01-17,0.8271604776382446,0.845678985118866,0.8271605,0.8292181,0.14684065,674000.0,BA
224,1962-01-17,1.1014219280169133,3.266369104385376,3.2142856,3.2142856,0.050701465,150400.0,CVX
225,1962-01-17,5.622189044952393,5.6456146240234375,5.622189,5.622189,1.2983406,85300.0,ARNC
226,1962-01-17,1.1014219280169133,29.625,29.5,29.5,0.4923401,1000.0,DTE
227,1962-01-17,6.007500171661377,6.023519992828369,6.0075,6.0075,1.4132345,79900.0,AA
228,1962-01-17,0.7236578464508057,0.7236578464508057,0.7036258,0.70863384,0.0016862587,2136500.0,GE
229,1962-01-17,1.1014219280169133,10.71875,10.53125,10.59375,1.8435714,22000.0,GT
230,1962-01-17,1.1014219280169133,8.278705596923828,8.127635,8.157849,0.7148726,58400.0,IP
231,1962-01-17,0.25,0.25,0.2421875,0.2421875,0.003902063,1574400.0,KO
232,1962-01-17,1.1014219280169133,9.96875,9.875,9.875,0.22173722,24800.0,ED
233,1962-01-17,1.1014219280169133,1.345703125,1.296875,1.296875,0.012308093,377600.0,PG
234,1962-01-17,0.11752454936504364,0.11929851025342941,0.11708106,0.11708106,0.006493727,422700.0,HPQ
235,1962-01-17,1.6875,1.7083333730697632,1.6770834,1.6822916,0.14450607,160800.0,CAT
236,1962-01-17,1.1014219280169133,0.17578125,0.171875,0.1736111,0.00021249706,1382400.0,MO
237,1962-01-17,0.09415547549724579,0.09415547549724579,0.09103775,0.09103775,0.034802113,389200.0,DIS
238,1962-01-17,1.1014219280169133,263.75,260.625,262.5,117.39678,600.0,NAV
239,1962-01-17,7.440000057220459,7.440000057220459,7.3333335,7.3533335,0.5959983,419200.0,IBM
240,1962-01-18,5.622189044952393,5.622189044952393,5.622189,5.622189,1.2983406,96000.0,ARNC
241,1962-01-18,0.7086338400840759,0.7161458134651184,0.7073818,0.7161458,0.0017041327,1477600.0,GE
242,1962-01-18,1.1014219280169133,7.447916507720947,7.3854165,7.3854165,0.95339537,34800.0,FL
243,1962-01-18,1.1014219280169133,9.96875,9.875,9.875,0.22173722,37600.0,ED
244,1962-01-18,1.1014219280169133,10.46875,9.9375,10.34375,1.8000648,56000.0,GT
245,1962-01-18,1.1014219280169133,29.5,29.1875,29.3125,0.48921064,3400.0,DTE
246,1962-01-18,1.1014219280169133,262.5,258.125,258.75,115.71966,600.0,NAV
247,1962-01-18,1.1014219280169133,8.278705596923828,8.036992,8.188064,0.71752024,69700.0,IP
248,1962-01-18,1.1014219280169133,1.58203125,1.5664062,1.578125,0.013913333,844800.0,XOM
249,1962-01-18,0.09166129678487778,0.09353192895650864,0.0916613,0.09290839,0.035517246,311400.0,DIS
250,1962-01-18,1.1014219280169133,3.2589285373687744,3.1919644,3.2589285,0.051405635,147200.0,CVX
251,1962-01-18,1.1014219280169133,0.1749131977558136,0.1736111,0.1736111,0.00021249706,1094400.0,MO
252,1962-01-18,6.007500171661377,6.007500171661377,6.0075,6.0075,1.4132345,89800.0,AA
253,1962-01-18,1.1014219280169133,1.302734375,1.2929688,1.3027344,0.012363704,544000.0,PG
254,1962-01-18,0.8292180895805359,0.8415637612342834,0.8292181,0.8333333,0.14756952,710400.0,BA
255,1962-01-18,1.6822916269302368,1.71875,1.6822916,1.71875,0.14763784,261600.0,CAT
256,1962-01-18,0.2421875,0.2434895783662796,0.23632812,0.23730469,0.0038233872,2649600.0,KO
257,1962-01-18,0.11708106100559235,0.11708106100559235,0.115750596,0.11663757,0.006469126,479100.0,HPQ
258,1962-01-18,1.1014219280169133,0.21296297013759613,0.21238425,0.21238425,5.972228e-07,172800.0,JNJ
259,1962-01-18,7.37333345413208,7.446666717529297,7.3733335,7.3733335,0.59761953,371200.0,IBM
260,1962-01-19,0.11796803772449493,0.12417688220739365,0.11796804,0.123289905,0.0068380884,1409200.0,HPQ
261,1962-01-19,1.1014219280169133,1.310546875,1.2988281,1.3027344,0.012363704,697600.0,PG
262,1962-01-19,0.09353192895650864,0.09477902203798294,0.09353193,0.09477902,0.036232356,428100.0,DIS
263,1962-01-19,1.1014219280169133,29.25,29.1875,29.1875,0.48712403,800.0,DTE
264,1962-01-19,1.1014219280169133,0.1770833283662796,0.17404515,0.17708333,0.00021674694,748800.0,MO
265,1962-01-19,1.1014219280169133,9.875,9.765625,9.859375,0.2213862,29600.0,ED
266,1962-01-19,1.1014219280169133,262.5,256.25,262.5,117.39678,600.0,NAV
267,1962-01-19,0.8353909254074097,0.8724279999732971,0.8353909,0.872428,0.1544924,1293600.0,BA
268,1962-01-19,1.1014219280169133,7.416666507720947,7.375,7.375,0.9520507,21600.0,FL
269,1962-01-19,1.1014219280169133,1.58984375,1.578125,1.5898438,0.014016657,720000.0,XOM
270,1962-01-19,1.1014219280169133,0.21469907462596893,0.21354167,0.21469907,6.0373185e-07,129600.0,JNJ
271,1962-01-19,1.1014219280169133,10.34375,10.25,10.3125,1.7946271,72800.0,GT
272,1962-01-19,0.2395833283662796,0.2447916716337204,0.23958333,0.24479167,0.0039440184,1459200.0,KO
273,1962-01-19,6.007500171661377,6.047550201416016,6.0075,6.02352,1.4170028,100400.0,AA
